TDRA000000011783	CHICAGO, NL : 38	Chicago, Newberry Library
TDRA000000011783	CHICAGO, NL : 38	Greene, Alexander
TDRA000000003387	'S-GRAVENHAGE, KB : 133 F 9	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003387	'S-GRAVENHAGE, KB : 133 F 9	Acquoy, Johannes Gerhardus Rijk
TDRA000000003387	'S-GRAVENHAGE, KB : 133 F 9	Serrée, J.J., Utrecht
TDRA000000003393	'S-GRAVENHAGE, KB : 130 E 3	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003393	'S-GRAVENHAGE, KB : 130 E 3	Lupus, Joseph Désiré
TDRA000000013180	AURICH, NSA : Dep. IV Msc. IX, 4	Aurich, Niedersächsisches Staatsarchiv
TDRA000000008588	OXFORD, BL : Canonici Liturg. 251	Canonici, Matteo Luigi
TDRA000000008588	OXFORD, BL : Canonici Liturg. 251	Oxford, Bodleian Library
TDRA000000005912	CAMBRIDGE, HUL : Typ. 302	Cambridge, Harvard University, Houghton Library
TDRA000000005912	CAMBRIDGE, HUL : Typ. 302	Foote jr., Henry Wilder
TDRA000000005912	CAMBRIDGE, HUL : Typ. 302	Foote sr., Henry Wilder
TDRA000000005912	CAMBRIDGE, HUL : Typ. 302	Hofer, Frances
TDRA000000005912	CAMBRIDGE, HUL : Typ. 302	Leiden
TDRA000000005912	CAMBRIDGE, HUL : Typ. 302	familie Gardner
TDRA000000011973	AUCKLAND, PL : 25	Auckland, Public Library
TDRA000000011973	AUCKLAND, PL : 25	Grey, George
TDRA000000011973	AUCKLAND, PL : 25	John Colquhoun
TDRA000000011973	AUCKLAND, PL : 25	Robert Keyth
TDRA000000011973	AUCKLAND, PL : 25	William Lovertie
TDRA000000013802	Olim VAN STOCKUM ('s-Gravenhage) : Cat. 2000-6-14/16, nr. 1179	Arij Willemse van Heyningen
TDRA000000013802	Olim VAN STOCKUM ('s-Gravenhage) : Cat. 2000-6-14/16, nr. 1179	Stockum, Van ('s-Gravenhage)
TDRA000000005053	KEULEN, HA : W 71	Keulen, Historisches Archiv
TDRA000000003344	'S-GRAVENHAGE, KB : 133 D 5	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003344	'S-GRAVENHAGE, KB : 133 D 5	Boas Berg, J.I. (Amsterdam)
TDRA000000014638	Olim VAN STOCKUM ('s-Gravenhage) : Cat. 1950-5-16/19, nr. 1390	Bos, H. ('s-Gravenhage)
TDRA000000014638	Olim VAN STOCKUM ('s-Gravenhage) : Cat. 1950-5-16/19, nr. 1390	Stockum, Van ('s-Gravenhage)
TDRA000000005735	LUIK, UB : 2083	Bamps, C. (Hasselt)
TDRA000000005735	LUIK, UB : 2083	Luik, Universiteitsbibliotheek
TDRA000000008205	'S-GRAVENHAGE, KB : 76 F 27	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000008205	'S-GRAVENHAGE, KB : 76 F 27	Josse de Parmentier (Rijsel)
TDRA000000008205	'S-GRAVENHAGE, KB : 76 F 27	Lupus, Joseph Désiré
TDRA000000003350	'S-GRAVENHAGE, KB : 74 G 2	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003350	'S-GRAVENHAGE, KB : 74 G 2	Hekking, Willem
TDRA000000003350	'S-GRAVENHAGE, KB : 74 G 2	Mensing, Antoon W.M.
TDRA000000015532	Olim TREGASKIS (Londen) : Cat. 706, nr. 313	Tregaskis, James
TDRA000000011032	BALTIMORE, WAG : W. 721	Baltimore, Walters Art Gallery
TDRA000000011032	BALTIMORE, WAG : W. 721	Spanje
TDRA000000007678	AMSTERDAM, UB : XV E 2	Amsterdam, Universiteitsbibliotheek
TDRA000000016013	LEHMAN (New York) : C.30-31	Buttery
TDRA000000016013	LEHMAN (New York) : C.30-31	Lehman, Robert
TDRA000000016013	LEHMAN (New York) : C.30-31	markiezin van Londonderry
TDRA000000006200	Olim LEUVEN, UB : 32 (verloren)	Crock, M.
TDRA000000006200	Olim LEUVEN, UB : 32 (verloren)	Heverlee bij Leuven, Norbertijnen S. Maria & S. Johannes /Park
TDRA000000006200	Olim LEUVEN, UB : 32 (verloren)	Leuven, Universiteitsbibliotheek (-1914)
TDRA000000003378	'S-GRAVENHAGE, KB : 73 G 38	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000003378	'S-GRAVENHAGE, KB : 73 G 38	Allijt Jansdr
TDRA000000003378	'S-GRAVENHAGE, KB : 73 G 38	Weesp, Tertiarissen S. Johannes /Oude Hof
TDRA000000014610	GENT, UB : 3330	Gent, Universiteitsbibliotheek
TDRA000000014610	GENT, UB : 3330	Wolf, Karel de
TDRA000000016007	LEHMAN (New York) : C.8	Drey (München)
TDRA000000016007	LEHMAN (New York) : C.8	Lehman, Robert
TDRA000000015268	PHILADELPHIA, FL : Lewis European 100	Gilbert, W.J. (Saint Louis)
TDRA000000015268	PHILADELPHIA, FL : Lewis European 100	Lewis, John Frederick
TDRA000000015268	PHILADELPHIA, FL : Lewis European 100	Maelens, Jeronimus
TDRA000000015268	PHILADELPHIA, FL : Lewis European 100	Philadelphia, Pennsylvania, Free Library
TDRA000000015268	PHILADELPHIA, FL : Lewis European 100	Ysermans, Petrus
TDRA000000010847	HAARLEM, NHA : Losse Aanwinsten Inv. 1335	Alberdingk Thijm, Josephus Albertus
TDRA000000010847	HAARLEM, NHA : Losse Aanwinsten Inv. 1335	Ens, Regnerus, Kwadijk
TDRA000000010847	HAARLEM, NHA : Losse Aanwinsten Inv. 1335	Haarlem, Noord-Hollands Archief
TDRA000000010847	HAARLEM, NHA : Losse Aanwinsten Inv. 1335	Heussen, Hugo Franc. van
TDRA000000010847	HAARLEM, NHA : Losse Aanwinsten Inv. 1335	Vries, Reinier Willem Petrus de
TDRA000000006943	BELLE, MD : z.s.	Appingedam, Benedictijnen en Benedictinessen S. Maria & S. Petrus & S. Paulus, Feldwerd
TDRA000000006943	BELLE, MD : z.s.	Belle, Musée Depuydt
TDRA000000006943	BELLE, MD : z.s.	de echtgenote van Evert Vermaet
TDRA000000005292	WOLFENBÜTTEL, HAB : 88.9.2 Aug. Duod.	Wolfenbüttel, Herzog August Bibliothek
TDRA000000005286	WOLFENBÜTTEL, HAB : 62.14 Aug. Oct.	Hans Floris en Tryn Florisdr
TDRA000000005286	WOLFENBÜTTEL, HAB : 62.14 Aug. Oct.	Wolfenbüttel, Herzog August Bibliothek
TDRA000000004198	BRUSSEL, KB : II 6403	Brussel, Koninklijke Bibliotheek
TDRA000000004198	BRUSSEL, KB : II 6403	Mevrouw De Wildeman
TDRA000000004826	DARMSTADT, HLHB : 69	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000004826	DARMSTADT, HLHB : 69	Hüpsch, Johan Wilhelm Karl Adolph von
TDRA000000003813	BRUSSEL, KB : 11059	Brussel, Koninklijke Bibliotheek
TDRA000000003813	BRUSSEL, KB : 11059	Pelle Staeckebrans
TDRA000000001751	BRUSSEL, KB : IV 362	Brussel, Koninklijke Bibliotheek
TDRA000000001751	BRUSSEL, KB : IV 362	Seligmann, Jacques (New York)
TDRA000000001751	BRUSSEL, KB : IV 362	familie Van Meholt
TDRA000000001751	BRUSSEL, KB : IV 362	hertogen van Arenberg (Brussel, Nordkirchen en Enghien)
TDRA000000005251	UTRECHT, MCC : Warmond 92 A 9	Amsterdam, Ronde begijnhof
TDRA000000005251	UTRECHT, MCC : Warmond 92 A 9	Koning, Jacobus
TDRA000000005251	UTRECHT, MCC : Warmond 92 A 9	Loots, C.
TDRA000000005251	UTRECHT, MCC : Warmond 92 A 9	Martini, G.J. de
TDRA000000005251	UTRECHT, MCC : Warmond 92 A 9	Trijn Gerrijtsdr
TDRA000000005251	UTRECHT, MCC : Warmond 92 A 9	Utrecht, Museum Catharijneconvent
TDRA000000005251	UTRECHT, MCC : Warmond 92 A 9	Warmond, Groot Seminarie
TDRA000000005251	UTRECHT, MCC : Warmond 92 A 9	Yudith Gerrijtsdr
TDRA000000005245	UTRECHT, MCC : Warmond 92 A 1	Utrecht, Museum Catharijneconvent
TDRA000000005245	UTRECHT, MCC : Warmond 92 A 1	Warmond, Groot Seminarie
TDRA000000012739	KEMPE (Örnsköldsvik) : z.s.	Kempe, Erik (Örnsköldsvik)
TDRA000000010890	Olim MOERMAN (Brussel) : z.s.	Moerman, A. (Brussel)
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Amsterdam, Bibliotheca Philosophica Hermetica
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Anne van Assendelff
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Barbeyrac, Jean
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Beatrix van Arckel van Donge ende Dalem
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Beyers, J.F.
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Diderick van Scaghen
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Muller, Frederik
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Schinkel, Adrianus David
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Six van Hillegom en Wimmenum, Jan
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Six van Hillegom en Wimmenum, Jan Pieter
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Six, Pieter Jacob
TDRA000000006002	AMSTERDAM, BPH : ICN 158	Sotheby's (Londen)
TDRA000000009457	WASHINGTON, LC : 60	Barnheim (Berlijn)
TDRA000000009457	WASHINGTON, LC : 60	Dalrymple, Edwin A.
TDRA000000009457	WASHINGTON, LC : 60	Freiherr von Minutoli, Julius
TDRA000000009457	WASHINGTON, LC : 60	Washington, Library of Congress
TDRA000000010106	LONDEN, UL : 509	Bellamy, James
TDRA000000010106	LONDEN, UL : 509	Blakeney, T.S.
TDRA000000010106	LONDEN, UL : 509	Londen, University Library
TDRA000000010106	LONDEN, UL : 509	Sotheby's (Londen)
TDRA000000002502	WENEN, ONB : Series Nova 12886	Wenen, Fideicommissbibliothek
TDRA000000002502	WENEN, ONB : Series Nova 12886	Wenen, Österreichische Nationalbibliothek
TDRA000000002502	WENEN, ONB : Series Nova 12886	zuster Catharina
TDRA000000008985	UPPSALA, UB : C 517 l	Rosmalen, Birgittijnen en Birgittinessen S. Maria /Marienwater
TDRA000000008985	UPPSALA, UB : C 517 l	Uppsala, Universitetsbiblioteket
TDRA000000009443	LÜBECK, SB : Theol. Germ. 42	Lübeck, Stadtbibliothek
TDRA000000006016	UPPSALA, UB : C 512	Uppsala, Universitetsbiblioteket
TDRA000000016205	SYRACUSE, PL : 5	Syracuse, Public Library
TDRA000000014412	Olim KARL und FABER (München) : Cat. 83/1963 nr. 18	Karl & Faber (München)
TDRA000000004946	Olim UTRECHT, ABM : 12	Utrecht, Aartsbisschoppelijk Museum
TDRA000000004946	Olim UTRECHT, ABM : 12	familie Heerma
TDRA000000006189	TURIJN, MC : z.s.	Turijn, Museo Civico
TDRA000000003973	BRUSSEL, KB : 21696	Brussel, Koninklijke Bibliotheek
TDRA000000003973	BRUSSEL, KB : 21696	Claudin (Parijs)
TDRA000000003973	BRUSSEL, KB : 21696	baron De Pélichy van Heurne, Jean
TDRA000000003032	BERLIJN, SBB-PK : Germ. Oct. 324	Berlijn, Preussische Staatsbibliothek
TDRA000000003032	BERLIJN, SBB-PK : Germ. Oct. 324	Berlijn, Staatsbibliothek Preussischer Kulturbesitz
TDRA000000003032	BERLIJN, SBB-PK : Germ. Oct. 324	Berlijn, Staatsbibliothek zu Berlin - Preussischer Kulturbesitz
TDRA000000003032	BERLIJN, SBB-PK : Germ. Oct. 324	Tübingen, Universitätsbibliothek
TDRA000000004985	UTRECHT, MCC : ABM 50	Utrecht, Aartsbisschoppelijk Museum
TDRA000000004985	UTRECHT, MCC : ABM 50	Utrecht, Museum Catharijneconvent
TDRA000000012659	LUIK, UB : 2593 D	Luik, Universiteitsbibliotheek
TDRA000000008615	LONDEN, BL : Add. 18213	Londen, British Library
TDRA000000008615	LONDEN, BL : Add. 18213	Whithead
TDRA000000001157	UTRECHT, UB : Cat. 1032	Collectie Maastricht
TDRA000000001157	UTRECHT, UB : Cat. 1032	Maastricht, Begaarden S. Michael & S. Bartholomeus
TDRA000000001157	UTRECHT, UB : Cat. 1032	Utrecht, Universiteitsbibliotheek
TDRA000000015122	Olim VAN DE WALLE (Gent) : 1	Labitte, Alphonse (Parijs)
TDRA000000015122	Olim VAN DE WALLE (Gent) : 1	Vyt, Camille
TDRA000000015122	Olim VAN DE WALLE (Gent) : 1	Walle, G. van de (Gent)
TDRA000000003998	BRUSSEL, KB : II 112	Brussel, Koninklijke Bibliotheek
TDRA000000003998	BRUSSEL, KB : II 112	Maastricht, Begaarden S. Michael & S. Bartholomeus
TDRA000000003998	BRUSSEL, KB : II 112	Serrure, Constant-Philippe
TDRA000000003998	BRUSSEL, KB : II 112	Van Alstein, Petrus Leopold
TDRA000000000507	UTRECHT, MCC : BMH 105	Haarlem, Bisschoppelijk Museum
TDRA000000000507	UTRECHT, MCC : BMH 105	Utrecht, Museum Catharijneconvent
TDRA000000000507	UTRECHT, MCC : BMH 105	Weesp, Tertiarissen S. Johannes /Oude Hof
TDRA000000010072	LONDEN, BL : Add. 18850	Catharina de Medici
TDRA000000010072	LONDEN, BL : Add. 18850	Londen, British Library
TDRA000000010072	LONDEN, BL : Add. 18850	diens dochter Margaret
TDRA000000010072	LONDEN, BL : Add. 18850	koning Hendrik II van Frankrijk
TDRA000000010072	LONDEN, BL : Add. 18850	koning Hendrik VI van Engeland
TDRA000000010072	LONDEN, BL : Add. 18850	lord Harley, Edward
TDRA000000010072	LONDEN, BL : Add. 18850	weduwe van Worsley, Robert
TDRA000000003768	BRUSSEL, KB : 5014	Brussel, Koninklijke Bibliotheek
TDRA000000003768	BRUSSEL, KB : 5014	Parijs, Bibliothèque nationale de France
TDRA000000003768	BRUSSEL, KB : 5014	zuster Claeken Wafelaerct
TDRA000000009537	AMSTERDAM, BPH : ICN 139	Abbey, John Roland
TDRA000000009537	AMSTERDAM, BPH : ICN 139	Amsterdam, Bibliotheca Philosophica Hermetica
TDRA000000009537	AMSTERDAM, BPH : ICN 139	Duschnes, Philip (New York)
TDRA000000009537	AMSTERDAM, BPH : ICN 139	Tenschert, Heribert
TDRA000000004775	DARMSTADT, HLHB : 1844	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000013786	'S-GRAVENHAGE, KB : 77 L 58	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000013786	'S-GRAVENHAGE, KB : 77 L 58	Sotheby's (Londen)
TDRA000000013786	'S-GRAVENHAGE, KB : 77 L 58	Zutphen, Tertiarissen S. Maria Magdalena /Isendoorn
TDRA000000016198	Olim NEVENS ('s-Gravenhage) : z.s.	Moser (Rotterdam)
TDRA000000016198	Olim NEVENS ('s-Gravenhage) : z.s.	Nevens, W.
TDRA000000014943	CAMBRIDGE, FM : 294	Cambridge, Fitzwilliam Museum
TDRA000000014943	CAMBRIDGE, FM : 294	Dewick, Edward S.
TDRA000000009912	STONYHURST, GC : 47	Stonyhurst, Great College
TDRA000000009912	STONYHURST, GC : 47	Sylvester Hunter
TDRA000000009084	SAN MARINO, HL : HM 1127	Hoe, Robert
TDRA000000009084	SAN MARINO, HL : HM 1127	Huntington, Henry Edwards
TDRA000000009084	SAN MARINO, HL : HM 1127	San Marino, Huntington Library
TDRA000000009084	SAN MARINO, HL : HM 1127	Smith, George Dietrich
TDRA000000007903	BRUSSEL, KB : IV 194	Brussel, Koninklijke Bibliotheek
TDRA000000007903	BRUSSEL, KB : IV 194	Rolls, Shelley
TDRA000000007903	BRUSSEL, KB : IV 194	Simonds, H.T.
TDRA000000004239	CAMBRIDGE, UL : Add. 2876	Bradshaw, Henry
TDRA000000004239	CAMBRIDGE, UL : Add. 2876	Cambridge, University Library
TDRA000000007056	NEW YORK, PML : 104	New York, Pierpont Morgan Library
TDRA000000006348	Olim LEUVEN, UB : D 391 (verloren)	Defize, Aug. (Herve)
TDRA000000006348	Olim LEUVEN, UB : D 391 (verloren)	Leuven, Universiteitsbibliotheek (1918-1940)
TDRA000000007042	GOTHA, LB : 137	Gotha, Landesbibliothek
TDRA000000005133	Olim UTRECHT, ABM : 84 (verloren)	Heukelum, G.W. van
TDRA000000005133	Olim UTRECHT, ABM : 84 (verloren)	Utrecht, Aartsbisschoppelijk Museum
TDRA000000013989	Olim BEIJERS (Utrecht) : Cat. 1957 nr.65	Beijers, Jan Leendert (Utrecht)
TDRA000000013989	Olim BEIJERS (Utrecht) : Cat. 1957 nr.65	Gheertruud Gherijtdr
TDRA000000013989	Olim BEIJERS (Utrecht) : Cat. 1957 nr.65	Hoorn, Tertiarissen S. Cecilia
TDRA000000010258	MODENA, BE : Lat. 835	Modena, Biblioteca Estense
TDRA000000006412	ANHOLT, FSSB : z.s.	Anholt, Fürstlich Salm-Salmsche Bibliothek
TDRA000000008359	PARTICULIERE COLLECTIE (Nederland) : 8	particulier bezit (anoniem)
TDRA000000006360	NIJMEGEN, JBB : 5000 A 27	's-Gravenhage, Sint-Aloysiuscollege
TDRA000000006360	NIJMEGEN, JBB : 5000 A 27	Maastricht, Bibliotheek van het Canisianum
TDRA000000006360	NIJMEGEN, JBB : 5000 A 27	Nijmegen, Jezuïetenbibliotheek Berchmanianum
TDRA000000010264	LÜBECK, SB : Theol. Germ. 79	Lübeck, Stadtbibliothek
TDRA000000006361	NIJMEGEN, JBB : 5000 A 29	's-Gravenhage, Sint-Aloysiuscollege
TDRA000000006361	NIJMEGEN, JBB : 5000 A 29	Culemborg, Sepulcrijnen /Jerusalem
TDRA000000006361	NIJMEGEN, JBB : 5000 A 29	Katwijk, Sint-Willibrordgymnasium
TDRA000000006361	NIJMEGEN, JBB : 5000 A 29	Maastricht, Bibliotheek van het Canisianum
TDRA000000006361	NIJMEGEN, JBB : 5000 A 29	Nijmegen, Jezuïetenbibliotheek Berchmanianum
TDRA000000002107	GRONINGEN, UB : 219	Gabbema, Simon Abbes
TDRA000000002107	GRONINGEN, UB : 219	Groningen, Universiteitsbibliotheek
TDRA000000002107	GRONINGEN, UB : 219	Werumeus, A.S.
TDRA000000012472	BRUSSEL, KB : IV 231	Brussel, Koninklijke Bibliotheek
TDRA000000012472	BRUSSEL, KB : IV 231	Elizabeth van York
TDRA000000012472	BRUSSEL, KB : IV 231	hertogen van Arenberg (Brussel, Nordkirchen en Enghien)
TDRA000000006375	NIJMEGEN, JBB : 5000 C 87	Allard, H.J.
TDRA000000006375	NIJMEGEN, JBB : 5000 C 87	Allard, J.B.
TDRA000000006375	NIJMEGEN, JBB : 5000 C 87	Allard, J.P.
TDRA000000006375	NIJMEGEN, JBB : 5000 C 87	Lijsbet Gerritsdr
TDRA000000006375	NIJMEGEN, JBB : 5000 C 87	Maastricht, Bibliotheek van het Canisianum
TDRA000000006375	NIJMEGEN, JBB : 5000 C 87	Nijmegen, Jezuïetenbibliotheek Berchmanianum
TDRA000000009046	LES ENLUMINURES (Parijs) : Cat. 4, nr. 6	Enluminures, Les (Parijs)
TDRA000000007043	OXFORD, BL : Misc. lit. 400	Oxford, Bodleian Library
TDRA000000010259	MODENA, BE : Lat. 857	Modena, Biblioteca Estense
TDRA000000001354	LEIDEN, UB : LTK 325	Leiden, Maatschappij der Nederlandse Letterkunde
TDRA000000001354	LEIDEN, UB : LTK 325	Leiden, Universiteitsbibliotheek
TDRA000000001354	LEIDEN, UB : LTK 325	collectie Van Winter
TDRA000000002649	'S-GRAVENHAGE, KB : 135 G 19	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000002649	'S-GRAVENHAGE, KB : 135 G 19	Alfen, Ph.J. van
TDRA000000002649	'S-GRAVENHAGE, KB : 135 G 19	Fridericus, Joannes
TDRA000000002649	'S-GRAVENHAGE, KB : 135 G 19	Grebner, Thomas
TDRA000000002649	'S-GRAVENHAGE, KB : 135 G 19	Michael Hildebrandi, aartsbisschop van Riga 1484-1509
TDRA000000002649	'S-GRAVENHAGE, KB : 135 G 19	Rosenthal, Ludwig (München)
TDRA000000002649	'S-GRAVENHAGE, KB : 135 G 19	Sotheby's (Londen)
TDRA000000006349	Olim LEUVEN, UB : D 419 (verloren)	Cornet d'Elzuis de Chenoy, Charles en Marie
TDRA000000006349	Olim LEUVEN, UB : D 419 (verloren)	Leuven, Universiteitsbibliotheek (1918-1940)
TDRA000000007057	BRUSSEL, KB : 10770	Brussel, Koninklijke Bibliotheek
TDRA000000005898	BRUSSEL, KB : 15589-623	Brussel, Koninklijke Bibliotheek
TDRA000000005898	BRUSSEL, KB : 15589-623	Helman, Filips Jozef Hubert, heer van Termeeren, Kantekrooi, Mortsel en Luithagen
TDRA000000005898	BRUSSEL, KB : 15589-623	Hulthem, Karel van
TDRA000000005898	BRUSSEL, KB : 15589-623	Nuewens, Anton Jozef
TDRA000000005873	STOCKHOLM, KB : A 226	Stockholm, Kungliga Biblioteket
TDRA000000014942	LONDEN, BL : Add. 40155	Dewick, Edward S.
TDRA000000014942	LONDEN, BL : Add. 40155	Londen, British Library
TDRA000000014942	LONDEN, BL : Add. 40155	Perkins, Frederick
TDRA000000002852	PARIJS, BN : Néerl. 108	Parijs, Bibliothèque nationale de France
TDRA000000013787	ARNHEM, HMB : GM 2037	Arnhem, Historisch Museum Het Burgerweeshuis
TDRA000000013787	ARNHEM, HMB : GM 2037	Ver Huell, Alexander
TDRA000000009536	AMSTERDAM, BPH : ICN 134	Amsterdam, Bibliotheca Philosophica Hermetica
TDRA000000009536	AMSTERDAM, BPH : ICN 134	Tenschert, Heribert
TDRA000000000274	GENT, UB : 1761	Gent, Universiteitsbibliotheek
TDRA000000004012	BRUSSEL, KB : II 278	Brussel, Koninklijke Bibliotheek
TDRA000000004012	BRUSSEL, KB : II 278	Coussemaker, Charles Edmond Henri de
TDRA000000004774	DARMSTADT, HLHB : 1899	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000004774	DARMSTADT, HLHB : 1899	Keulen, Augustinessenklooster S. Cecilia
TDRA000000006163	PARTICULIERE COLLECTIE (Verenigde Staten) : z.s.	Olschki, Leo S. (Florence)
TDRA000000006163	PARTICULIERE COLLECTIE (Verenigde Staten) : z.s.	particulier bezit (anoniem)
TDRA000000000506	UTRECHT, MCC : BMH 108	Haarlem, Bisschoppelijk Museum
TDRA000000000506	UTRECHT, MCC : BMH 108	Utrecht, Museum Catharijneconvent
TDRA000000006177	TENSCHERT (Rotthalmünster) : z.s.	Christie's (Londen)
TDRA000000006177	TENSCHERT (Rotthalmünster) : z.s.	New Haven, Yale University, Beinecke Library
TDRA000000006177	TENSCHERT (Rotthalmünster) : z.s.	Tenschert, Heribert
TDRA000000001618	DEVENTER, SAB : Hs. I, 36 (101 F 15 KL)	Deventer, Stads- of Atheneumbibliotheek
TDRA000000001618	DEVENTER, SAB : Hs. I, 36 (101 F 15 KL)	Deventer, Zusters van het Gemene Leven /Brandeshuus
TDRA000000001618	DEVENTER, SAB : Hs. I, 36 (101 F 15 KL)	Deventer, Zusters van het Gemene Leven S. Ursula
TDRA000000004760	DARMSTADT, HLHB : 1942	Darmstadt, Hessische Landes- und Hochschulbibliothek
TDRA000000004006	BRUSSEL, KB : II 166	Brussel, Koninklijke Bibliotheek
TDRA000000004006	BRUSSEL, KB : II 166	Delhougne, J.B. (Brussel)
TDRA000000004006	BRUSSEL, KB : II 166	Maaseik, Regularissen S. Agnes
TDRA000000006611	PARIJS, BA : 575	Parijs, Bibliothèque de l'Arsenal
TDRA000000010073	LONDEN, BL : Add. 18852	Londen, British Library
TDRA000000015123	WALLER ('s-Gravenhage) : z.s.	Utrecht, Universiteitsbibliotheek
TDRA000000015123	WALLER ('s-Gravenhage) : z.s.	Waller, L.C. ('s-Gravenhage)
TDRA000000015123	WALLER ('s-Gravenhage) : z.s.	Waller-Pierson, H.
TDRA000000015123	WALLER ('s-Gravenhage) : z.s.	Waller-Smith, Dorothy
TDRA000000001156	UTRECHT, UB : Cat. 1031	Neelken
TDRA000000001156	UTRECHT, UB : Cat. 1031	Utrecht, Universiteitsbibliotheek
TDRA000000006639	NOVA RICE, PREMONSTRATENZERS : 70	Nová Ríše, Premonstratenzers
TDRA000000006639	NOVA RICE, PREMONSTRATENZERS : 70	Oegstgeest bij Leiden, Regularissen S. Maria/Marienpoel
TDRA000000007241	NAPELS, BN : I B 27	Napels, Biblioteca Nazionale
TDRA000000004990	Olim UTRECHT, ABM : 55	Naarden, Tertiarissen S. Maria
TDRA000000004990	Olim UTRECHT, ABM : 55	Suster Anse
TDRA000000004990	Olim UTRECHT, ABM : 55	Utrecht, Aartsbisschoppelijk Museum
TDRA000000003027	BERLIJN, SBB-PK : Germ. Oct. 229	Berlijn, Preussische Staatsbibliothek
TDRA000000003027	BERLIJN, SBB-PK : Germ. Oct. 229	Berlijn, Staatsbibliothek Preussischer Kulturbesitz
TDRA000000003027	BERLIJN, SBB-PK : Germ. Oct. 229	Berlijn, Staatsbibliothek zu Berlin - Preussischer Kulturbesitz
TDRA000000003027	BERLIJN, SBB-PK : Germ. Oct. 229	Tübingen, Universitätsbibliothek
TDRA000000003966	BRUSSEL, KB : 21371	Brussel, Koninklijke Bibliotheek
TDRA000000003966	BRUSSEL, KB : 21371	Delft, Regularissen S. Agnes /Sint Agnes in het dal van Josaphat
TDRA000000003966	BRUSSEL, KB : 21371	Haes Gijsbertsdr
TDRA000000003966	BRUSSEL, KB : 21371	Heussner, F.
TDRA000000015862	MEWETT (Cleveland) : 17	Guilliaem Quarré en Anna Croesinck ('s-Gravenhage)
TDRA000000015862	MEWETT (Cleveland) : 17	Mewett, Alfred (Cleveland)
TDRA000000015862	MEWETT (Cleveland) : 17	Tempest, Anna Maria
TDRA000000008199	'S-GRAVENHAGE, KB : 76 G 7	's-Gravenhage, Koninklijke Bibliotheek
TDRA000000008199	'S-GRAVENHAGE, KB : 76 G 7	Lupus, Joseph Désiré
TDRA000000010098	LONDEN, SA : 329	Londen, Society of Antiquaries
TDRA000000010098	LONDEN, SA : 329	Venray, Regularissen S. Ursula & S. Antonius /Jerusalem
TDRA000000006188	ROMORANTIN, BM : 2	Romorantin, Bibliothèque Municipale
TDRA000000007296	BRUSSEL, KB : IV 1207	Brussel, Koninklijke Bibliotheek
TDRA000000007296	BRUSSEL, KB : IV 1207	Devroe, Johan (Leuven)
TDRA000000004947	UTRECHT, MCC : ABM 12A	Schaepman, A.I.
TDRA000000004947	UTRECHT, MCC : ABM 12A	Utrecht, Aartsbisschoppelijk Museum
TDRA000000004947	UTRECHT, MCC : ABM 12A	Utrecht, Museum Catharijneconvent
TDRA000000004947	UTRECHT, MCC : ABM 12A	familie Van der Heyden
TDRA000000002271	AMSTERDAM, UB : I F 51	Amsterdam, Universiteitsbibliotheek
TDRA000000002271	AMSTERDAM, UB : I F 51	Eekhoff, W.
TDRA000000016204	CINCINNATI, UL : 5	Cincinnati, University Library
TDRA000000016204	CINCINNATI, UL : 5	Clarke, Robert (Cincinnati)
TDRA000000016204	CINCINNATI, UL : 5	Procter, William A.
TDRA000000006017	UTRECHT, MCC : s.o.	Brom, Jan Eloy
TDRA000000006017	UTRECHT, MCC : s.o.	Geer van Jutphaas, Barthold Jacob Lintelo de
TDRA000000006017	UTRECHT, MCC : s.o.	Katryna van Bronchorst en Batenborch
TDRA000000006017	UTRECHT, MCC : s.o.	Utrecht, Aartsbisschoppelijk Museum
TDRA000000006017	UTRECHT, MCC : s.o.	Utrecht, Museum Catharijneconvent
TDRA000000000466	UTRECHT, MCC : BMH 48	Haarlem, Bisschoppelijk Museum
TDRA000000000466	UTRECHT, MCC : BMH 48	Utrecht, Museum Catharijneconvent
TDRA000000000466	UTRECHT, MCC : BMH 48	pastoor van Spierdijk
TDRA000000016210	PELL (Newport) : 5	Pell, Herbert Claiborne
